Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
40401,40,State-gov,177083,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States
40403,28,Private,181291,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Female,7688,0,40,United-States
40404,20,Private,186830,HS-grad,9,Never-married,Transport-moving,Other-relative,Black,Male,0,0,45,United-States
40405,35,Private,212465,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
40406,49,Private,200198,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States
40407,69,Self-emp-not-inc,215926,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States
40408,45,Private,203785,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
40409,37,Private,258836,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
40410,21,Private,198822,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States
40411,34,Private,123429,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States
40412,50,Private,222020,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40413,62,Self-emp-not-inc,82388,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,10566,0,40,United-States
40415,21,Private,220454,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
40416,39,Local-gov,143385,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40420,39,Self-emp-not-inc,185366,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
40423,65,Private,174603,5th-6th,3,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,10,Italy
40424,62,Private,77884,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
40427,22,State-gov,24395,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States
40429,64,Private,250117,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,50,United-States
40431,46,Private,288608,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
40433,34,Private,118786,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States
40434,68,Self-emp-not-inc,261897,10th,6,Widowed,Farming-fishing,Unmarried,White,Male,0,0,20,United-States
40436,47,Local-gov,162187,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,United-States
40438,39,Local-gov,167864,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States
40440,44,Private,322391,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,30,United-States
40441,22,Private,179392,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
40442,47,Private,188195,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40443,35,Private,176756,12th,8,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States
40444,23,,35633,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,40,
40445,49,Federal-gov,586657,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States
40446,59,Private,189664,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40448,24,Private,233856,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,45,United-States
40449,53,Self-emp-not-inc,118793,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
40450,50,Private,193871,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States
40451,20,,327462,10th,6,Divorced,,Not-in-family,White,Female,0,0,40,United-States
40453,39,Private,56648,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,47,United-States
40456,51,Private,163921,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States
40457,37,Local-gov,233825,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States
40459,36,Private,353263,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
40461,17,Private,41865,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,United-States
40463,57,Self-emp-inc,231781,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
40465,48,Private,159726,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
40466,42,Private,276218,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
40467,50,Private,146325,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States
40468,39,Private,187167,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
40472,58,Private,203735,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
40473,64,State-gov,105748,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
40476,57,Private,186361,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
40477,17,Private,218124,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
40482,20,,175431,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States
40483,32,Private,390157,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
40487,44,Private,54611,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40488,30,Private,207253,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England
40490,17,Private,134480,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,25,United-States
40491,40,Private,77247,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
40493,64,Self-emp-not-inc,217380,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,2559,60,United-States
40495,27,State-gov,206889,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
40496,52,Self-emp-inc,146574,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40497,43,Self-emp-inc,83348,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
40498,42,Local-gov,223548,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
40500,55,Self-emp-not-inc,41938,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States
40502,44,Private,192225,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40503,35,Self-emp-not-inc,372525,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
40504,35,Private,347491,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
40507,30,Private,399088,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
40508,26,Local-gov,120238,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States
40509,52,Private,111192,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
40510,34,Private,114639,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,United-States
40511,39,Federal-gov,432555,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1628,40,United-States
40514,23,Local-gov,144165,Bachelors,13,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,30,United-States
40515,32,Private,99646,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
40516,43,Self-emp-inc,215458,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,45,United-States
40517,33,Self-emp-not-inc,75417,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,8,United-States
40518,24,Private,282604,Some-college,10,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,24,United-States
40519,40,Private,347934,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States
40520,24,Private,373718,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States
40521,29,Private,161478,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan
40523,56,Private,68452,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
40524,37,Private,86551,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
40525,39,Private,89508,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40526,26,State-gov,208122,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States
40527,21,Private,211013,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,50,Mexico
40528,49,Private,166857,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States
40530,22,Local-gov,211129,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,
40532,31,Private,168981,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,38,United-States
40534,38,Private,52963,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
40535,45,State-gov,156065,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40536,27,Private,53147,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
40537,33,Private,161035,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States
40538,27,Local-gov,286352,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
40541,25,Private,41526,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,30,Canada
40543,31,Private,225779,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
40544,33,Private,205249,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,55,
40545,32,Private,212276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
40546,41,Private,163287,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,United-States
40547,20,Private,42279,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
40550,55,,376058,9th,5,Never-married,,Own-child,White,Female,0,0,45,United-States
40551,26,Private,132661,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013,0,40,United-States
40552,18,,142043,11th,7,Never-married,,Other-relative,White,Male,0,0,15,United-States
40553,36,Self-emp-not-inc,84848,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,16,United-States
40554,34,Private,113129,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States
40555,39,Private,158956,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
40556,34,Private,83800,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States
40558,48,Private,125892,Bachelors,13,Divorced,Exec-managerial,Other-relative,White,Male,0,0,40,United-States
40559,24,Self-emp-not-inc,174391,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
40560,30,Private,415266,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40561,49,Private,126754,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
40563,52,Private,306108,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
40566,17,,148769,HS-grad,9,Never-married,,Own-child,Black,Male,0,0,40,United-States
40567,50,Federal-gov,98980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States
40568,66,Private,114447,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
40569,19,State-gov,176936,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States
40570,30,Private,212064,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
40571,31,Private,188108,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,4101,0,40,United-States
40572,50,Local-gov,151143,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
40574,73,,99349,Bachelors,13,Widowed,,Not-in-family,White,Female,0,0,15,United-States
40575,63,Self-emp-inc,189253,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
40576,50,Private,128814,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States
40577,48,Local-gov,118972,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
40578,39,Private,358753,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States
40579,56,Private,345730,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
40580,55,Private,243367,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,37,United-States
40581,41,State-gov,176155,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40586,33,Private,188661,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
40587,27,Private,134152,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
40588,46,Private,269045,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
40589,41,Federal-gov,564135,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40591,37,Private,115429,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States
40592,31,Private,349148,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40593,25,Private,36943,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States
40594,68,Private,223486,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,7,England
40595,37,Private,211494,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,1980,55,United-States
40596,43,Private,235556,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,45,Mexico
40597,25,Private,288440,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
40599,41,Private,197344,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,54,United-States
40600,36,Private,222294,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
40601,57,Self-emp-not-inc,225913,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
40602,24,Private,123983,11th,7,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam
40603,22,Private,310380,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
40604,38,Federal-gov,236648,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40605,42,Self-emp-inc,204598,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,3464,0,80,United-States
40606,56,Private,181220,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40608,41,Self-emp-not-inc,144002,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
40609,22,Private,151790,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,Germany
40610,43,Private,27766,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,60,United-States
40611,73,,84053,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,15,United-States
40612,23,Private,126346,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,30,United-States
40613,33,Private,171468,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States
40614,31,Private,150553,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
40615,56,Private,136413,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40617,72,Self-emp-not-inc,47203,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4931,0,70,United-States
40618,64,Local-gov,116620,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States
40619,46,Self-emp-not-inc,154083,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States
40621,42,Federal-gov,294431,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40624,47,Local-gov,103540,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
40625,59,Private,109015,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States
40627,30,Self-emp-not-inc,70985,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States
